Time placed,Buy,Sell,Phase,time when hit,Buy/sell,Stoploss,Price,Close Time,Close price,Active
2018-07-12 05:31:30,374.84880000000004,376.3512,True,2018-07-12 05:47:44,sell,380.114712,375.6,2018-07-12 06:14:51,375.6,False
2018-07-12 05:32:55,374.84880000000004,376.3512,True,2018-07-12 05:47:44,sell,380.114712,375.6,2018-07-12 06:14:51,375.6,False
2018-07-12 05:40:02,374.84880000000004,376.3512,True,2018-07-12 05:47:44,sell,380.114712,375.6,2018-07-12 06:14:51,375.6,False
2018-07-12 05:41:42,374.85878,376.36122,True,2018-07-12 05:47:44,sell,380.1248322,375.61,2018-07-12 06:14:51,375.61,False
2018-07-12 05:43:23,374.85878,376.36122,True,2018-07-12 05:47:44,sell,380.1248322,375.61,2018-07-12 06:14:51,375.61,False
2018-07-12 05:22:53,374.45957999999996,375.96042,True,2018-07-12 05:43:52,sell,379.7200242,375.21,2018-07-12 06:14:57,375.21,False
2018-07-12 06:14:51,374.749,376.251,True,2018-07-12 06:14:58,buy,371.00151,375.5,2018-07-12 06:15:38,375.5,False
2018-07-12 06:16:41,373.74102,375.23898,True,2018-07-12 06:16:56,buy,370.0036098,374.49,2018-07-12 06:17:23,374.49,False
2018-07-12 06:14:30,375.35778,376.86222000000004,True,2018-07-12 06:14:57,buy,371.6042022,376.11,2018-07-12 06:18:54,376.11,False
2018-07-12 06:18:54,375.37774,376.88226,True,2018-07-12 06:20:03,buy,371.6239626,376.13,2018-07-12 06:20:07,376.13,False
2018-07-12 06:21:06,374.14022,375.63978,True,2018-07-12 06:21:20,sell,379.3961778,374.89,2018-07-12 06:26:49,374.89,False
2018-07-12 06:26:15,374.25,375.75,True,2018-07-12 06:28:11,sell,379.5075,375.0,2018-07-12 06:29:06,375.0,False
2018-07-12 04:46:38,377.02443999999997,378.53556,True,2018-07-12 04:52:44,buy,373.25419559999995,377.78,2018-07-12 06:29:25,372.13443301319995,False
2018-07-12 04:50:14,377.00448,378.51552,True,2018-07-12 04:52:44,buy,373.2344352,377.76,2018-07-12 06:29:25,372.1147318944,False
2018-07-12 05:49:35,376.745,378.255,True,2018-07-12 05:55:26,buy,372.97755,377.5,2018-07-12 06:29:36,371.85861735000003,False
2018-07-12 06:08:43,376.51545999999996,378.02454,True,2018-07-12 06:09:27,buy,372.75030539999995,377.27,2018-07-12 06:29:36,371.63205448379995,False
2018-07-12 06:23:18,375.16816,376.67184000000003,True,2018-07-12 06:26:15,buy,371.4164784,375.92,2018-07-12 06:29:56,370.3022289648,False
2018-07-12 06:26:46,374.55938,376.06062000000003,True,2018-07-12 06:29:10,buy,370.8137862,375.31,2018-07-12 06:29:56,369.7013448414,False
2018-07-12 06:32:57,371.08634,372.57365999999996,True,2018-07-12 06:34:23,sell,376.29939659999997,371.83,2018-07-12 06:35:30,371.83,False
2018-07-12 06:34:40,371.77495999999996,373.26504,True,2018-07-12 06:35:30,buy,368.0572104,372.52,2018-07-12 06:36:31,372.52,False
2018-07-12 06:36:59,371.46558,372.95441999999997,True,2018-07-12 06:37:49,sell,376.6839642,372.21,2018-07-12 06:38:01,372.21,False
2018-07-12 06:39:27,372.29392,373.78608,True,2018-07-12 06:40:32,buy,368.57098080000003,373.04,2018-07-12 06:40:43,373.04,False
2018-07-12 06:30:58,370.34781999999996,371.83218,True,2018-07-12 06:32:02,sell,375.5505018,371.09,2018-07-12 06:46:24,371.09,False
2018-07-12 06:29:06,373.94062,375.43937999999997,True,2018-07-12 06:29:18,buy,370.2012138,374.69,2018-07-12 06:46:24,369.0906101586,False
2018-07-12 06:46:55,371.22606,372.71394000000004,True,2018-07-12 06:49:13,buy,367.51379940000004,371.97,2018-07-12 06:50:14,371.97,False
2018-07-12 06:44:11,371.78493999999995,373.27506,True,2018-07-12 06:46:24,buy,368.0670906,372.53,2018-07-12 06:51:52,372.53,False
2018-07-12 06:44:49,371.64522,373.13478,True,2018-07-12 06:46:24,buy,367.9287678,372.39,2018-07-12 06:51:52,372.39,False
2018-07-12 06:51:11,371.41568,372.90432000000004,True,2018-07-12 06:51:52,sell,376.6333632,372.16,2018-07-12 06:53:36,372.16,False
2018-07-12 06:49:13,370.09832,371.58167999999995,True,2018-07-12 06:50:14,sell,375.2974968,370.84,2018-07-12 07:21:08,370.84,False
2018-07-12 06:40:43,372.39372,373.88628,True,2018-07-12 06:44:49,buy,368.66978279999995,373.14,2018-07-12 07:22:43,367.56377345159996,False
2018-07-12 07:22:37,368.53146,370.00854,True,2018-07-12 07:22:43,buy,364.84614539999995,369.27,2018-07-12 07:25:45,369.27,False
2018-07-12 07:28:45,368.1123,369.58770000000004,True,2018-07-12 07:29:48,sell,373.28357700000004,368.85,2018-07-12 07:30:33,368.85,False
2018-07-12 07:30:39,369.25002,370.72998,True,2018-07-12 07:30:49,buy,365.5575198,369.99,2018-07-12 07:32:50,369.99,False
2018-07-12 07:32:50,369.26,370.74,True,2018-07-12 07:45:55,buy,365.56739999999996,370.0,2018-07-12 07:56:17,370.0,False
2018-07-12 07:35:48,369.26,370.74,True,2018-07-12 07:45:55,buy,365.56739999999996,370.0,2018-07-12 07:56:17,370.0,False
2018-07-12 07:36:46,369.5095,370.9905,True,2018-07-12 07:42:25,buy,365.814405,370.25,2018-07-12 07:56:17,370.25,False
2018-07-12 07:40:26,369.48954000000003,370.97046,True,2018-07-12 07:45:55,buy,365.7946446,370.23,2018-07-12 07:56:18,370.23,False
2018-07-12 07:41:17,369.26,370.74,True,2018-07-12 07:45:55,buy,365.56739999999996,370.0,2018-07-12 07:56:18,370.0,False
2018-07-12 07:42:58,369.12028000000004,370.59972,True,2018-07-12 07:56:18,sell,374.3057172,369.86,2018-07-12 07:57:10,369.86,False
2018-07-12 07:47:30,369.05042000000003,370.52958,True,2018-07-12 07:56:18,sell,374.2348758,369.79,2018-07-12 07:57:10,369.79,False
2018-07-12 07:50:39,369.05042000000003,370.52958,True,2018-07-12 07:56:18,sell,374.2348758,369.79,2018-07-12 07:57:10,369.79,False
2018-07-12 07:55:12,369.1602,370.6398,True,2018-07-12 07:56:18,sell,374.34619799999996,369.9,2018-07-12 07:57:10,369.9,False
2018-07-12 07:18:26,370.47756000000004,371.96244,True,2018-07-12 07:21:17,buy,366.77278440000003,371.22,2018-07-12 08:08:07,371.22,False
2018-07-12 07:19:05,370.47756000000004,371.96244,True,2018-07-12 07:21:17,buy,366.77278440000003,371.22,2018-07-12 08:08:07,371.22,False
2018-07-12 07:20:47,370.34781999999996,371.83218,True,2018-07-12 07:21:17,buy,366.64434179999995,371.09,2018-07-12 08:08:07,371.09,False
2018-07-12 07:11:12,370.96657999999996,372.45342,True,2018-07-12 07:21:08,buy,367.2569142,371.71,2018-07-12 08:10:04,371.71,False
2018-07-12 07:14:37,370.96657999999996,372.45342,True,2018-07-12 07:21:08,buy,367.2569142,371.71,2018-07-12 08:10:04,371.71,False
2018-07-12 07:08:55,370.96657999999996,372.45342,True,2018-07-12 07:21:08,buy,367.2569142,371.71,2018-07-12 08:10:04,371.71,False
2018-07-12 08:09:35,370.81688,372.30312,True,2018-07-12 08:10:50,buy,367.1087112,371.56,2018-07-12 08:10:57,371.56,False
2018-07-12 07:12:56,370.97656,372.46344000000005,True,2018-07-12 07:21:08,buy,367.2667944,371.72,2018-07-12 08:10:57,371.72,False
2018-07-12 08:10:43,370.96657999999996,372.45342,True,2018-07-12 08:10:50,buy,367.2569142,371.71,2018-07-12 08:10:57,371.71,False
2018-07-12 06:53:36,371.26598,372.75401999999997,True,2018-07-12 07:16:15,buy,367.55332020000003,372.01,2018-07-12 08:10:57,372.01,False
2018-07-12 06:55:00,371.42566,372.91434000000004,True,2018-07-12 07:16:15,buy,367.7114034,372.17,2018-07-12 08:10:57,372.17,False
2018-07-12 06:57:54,371.256,372.744,True,2018-07-12 07:16:15,buy,367.54344,372.0,2018-07-12 08:10:57,372.0,False
2018-07-12 07:00:01,371.256,372.744,True,2018-07-12 07:16:15,buy,367.54344,372.0,2018-07-12 08:10:57,372.0,False
2018-07-12 07:59:36,369.759,371.241,True,2018-07-12 08:08:07,sell,374.95340999999996,370.5,2018-07-12 08:15:42,370.5,False
2018-07-12 08:00:44,369.74902000000003,371.23098,True,2018-07-12 08:08:07,sell,374.9432898,370.49,2018-07-12 08:15:42,370.49,False
2018-07-12 08:21:38,370.57736,372.06264,True,2018-07-12 08:24:30,buy,366.8715864,371.32,2018-07-12 08:30:30,371.32,False
2018-07-12 08:23:10,370.57736,372.06264,True,2018-07-12 08:24:30,buy,366.8715864,371.32,2018-07-12 08:30:31,371.32,False
2018-07-12 08:13:03,370.91668000000004,372.40332,True,2018-07-12 08:15:42,buy,367.20751320000005,371.66,2018-07-12 08:55:35,371.66,False
2018-07-12 08:15:28,370.94662,372.43338,True,2018-07-12 08:15:30,buy,367.2371538,371.69,2018-07-12 08:55:35,371.69,False
2018-07-12 07:01:01,371.7051,373.19489999999996,True,2018-07-12 07:03:01,buy,367.988049,372.45,2018-07-12 09:05:05,372.0,False
2018-07-12 07:03:01,371.69512,373.18488,True,2018-07-12 07:14:45,buy,367.9781688,372.44,2018-07-12 09:06:38,371.99,False
2018-07-12 07:05:25,371.69512,373.18488,True,2018-07-12 07:14:45,buy,367.9781688,372.44,2018-07-12 09:09:17,372.2,False
2018-07-12 07:06:48,371.69512,373.18488,True,2018-07-12 07:14:45,buy,367.9781688,372.44,2018-07-12 09:09:17,372.44,False
2018-07-12 07:24:48,367.88276,369.35724,True,2018-07-12 07:29:48,sell,373.0508124,368.62,2018-07-12 09:09:17,374.1699648371999,False
2018-07-12 09:09:17,371.4556,372.9444,True,2018-07-12 09:09:17,sell,376.673844,372.2,2018-07-12 09:11:32,372.2,False
2018-07-12 07:26:46,368.04244,369.51755999999995,True,2018-07-12 07:29:48,sell,373.2127356,368.78,2018-07-12 09:21:45,374.3323738067999,False
2018-07-12 09:16:55,372.31388,373.80612,True,2018-07-12 09:21:45,sell,377.5441812,373.06,2018-07-12 09:21:52,373.06,False
2018-07-12 09:19:08,372.23404,373.72596000000004,True,2018-07-12 09:21:45,sell,377.46321960000006,372.98,2018-07-12 09:21:52,372.98,False
2018-07-12 09:20:52,372.12426,373.61574,True,2018-07-12 09:21:45,sell,377.35189740000004,372.87,2018-07-12 09:21:52,372.87,False
2018-07-12 07:44:52,368.761,370.239,True,2018-07-12 07:56:18,sell,373.94138999999996,369.5,2018-07-12 09:24:36,375.0632141699999,False
2018-07-12 07:49:17,368.86080000000004,370.3392,True,2018-07-12 07:56:18,sell,374.042592,369.6,2018-07-12 09:24:36,375.16471977599997,False
2018-07-12 07:57:10,369.28993999999994,370.77006,True,2018-07-12 08:07:36,sell,374.4777606,370.03,2018-07-12 09:24:57,375.6011938818,False
2018-07-12 09:24:40,373.24202,374.73798,True,2018-07-12 09:28:57,buy,369.50959980000005,373.99,2018-07-12 09:32:24,373.99,False
2018-07-12 09:27:04,373.73104,375.22896000000003,True,2018-07-12 09:28:13,buy,369.9937296,374.48,2018-07-12 09:32:24,374.48,False
2018-07-12 09:28:43,372.84281999999996,374.33718,True,2018-07-12 09:32:24,sell,378.08055179999997,373.59,2018-07-12 09:39:05,373.59,False
2018-07-12 09:31:17,372.64322,374.13678,True,2018-07-12 09:32:24,sell,377.87814779999997,373.39,2018-07-12 09:39:05,373.39,False
2018-07-12 09:23:11,372.254,373.746,True,2018-07-12 09:24:13,sell,377.48346,373.0,2018-07-12 09:55:40,373.0,False
2018-07-12 09:10:47,371.67516,373.16484,True,2018-07-12 09:21:45,sell,376.8964884,372.42,2018-07-12 10:01:06,372.42,False
2018-07-12 09:12:46,371.67516,373.16484,True,2018-07-12 09:21:45,sell,376.8964884,372.42,2018-07-12 10:01:06,372.42,False
2018-07-12 08:55:35,371.23604,372.72396000000003,True,2018-07-12 09:09:17,sell,376.45119960000005,371.98,2018-07-12 10:01:06,371.98,False
2018-07-12 08:57:44,371.24602,372.73398000000003,True,2018-07-12 09:09:17,sell,376.4613198,371.99,2018-07-12 10:01:06,371.99,False
2018-07-12 08:59:44,371.24602,372.73398000000003,True,2018-07-12 09:09:17,sell,376.4613198,371.99,2018-07-12 10:01:06,371.99,False
2018-07-12 09:01:32,371.256,372.744,True,2018-07-12 09:09:17,sell,376.47144000000003,372.0,2018-07-12 10:01:06,372.0,False
2018-07-12 09:03:44,371.256,372.744,True,2018-07-12 09:09:17,sell,376.47144000000003,372.0,2018-07-12 10:01:06,372.0,False
2018-07-12 09:05:05,371.256,372.744,True,2018-07-12 09:09:17,sell,376.47144000000003,372.0,2018-07-12 10:01:06,372.0,False
2018-07-12 09:06:38,371.24602,372.73398000000003,True,2018-07-12 09:09:17,sell,376.4613198,371.99,2018-07-12 10:01:06,371.99,False
2018-07-12 08:02:44,369.71907999999996,371.20092,True,2018-07-12 08:08:07,sell,374.9129292,370.46,2018-07-12 10:10:51,371.49,False
2018-07-12 08:38:41,370.757,372.243,True,2018-07-12 09:09:17,sell,375.96543,371.5,2018-07-12 10:10:51,371.5,False
2018-07-12 08:40:52,370.757,372.243,True,2018-07-12 09:09:17,sell,375.96543,371.5,2018-07-12 10:10:51,371.5,False
2018-07-12 08:51:33,370.757,372.243,True,2018-07-12 09:09:17,sell,375.96543,371.5,2018-07-12 10:10:51,371.5,False
2018-07-12 08:53:07,370.757,372.243,True,2018-07-12 09:09:17,sell,375.96543,371.5,2018-07-12 10:10:51,371.5,False
2018-07-12 08:31:22,370.74702,372.23298,True,2018-07-12 09:09:17,sell,375.9553098,371.49,2018-07-12 10:10:51,371.49,False
2018-07-12 08:32:42,370.74702,372.23298,True,2018-07-12 09:09:17,sell,375.9553098,371.49,2018-07-12 10:10:51,371.49,False
2018-07-12 08:37:00,370.74702,372.23298,True,2018-07-12 09:09:17,sell,375.9553098,371.49,2018-07-12 10:10:51,371.49,False
2018-07-12 08:44:15,370.68714,372.17286,True,2018-07-12 09:07:27,sell,375.8945886,371.43,2018-07-12 10:10:51,371.43,False
2018-07-12 08:45:08,370.68714,372.17286,True,2018-07-12 09:07:27,sell,375.8945886,371.43,2018-07-12 10:10:51,371.43,False
2018-07-12 08:46:39,370.68714,372.17286,True,2018-07-12 09:07:27,sell,375.8945886,371.43,2018-07-12 10:10:51,371.43,False
2018-07-12 08:48:45,370.68714,372.17286,True,2018-07-12 09:07:27,sell,375.8945886,371.43,2018-07-12 10:10:51,371.43,False
2018-07-12 08:25:08,370.54742000000005,372.03258,True,2018-07-12 09:07:27,sell,375.7529058,371.29,2018-07-12 10:10:51,371.29,False
2018-07-12 08:28:48,370.54742000000005,372.03258,True,2018-07-12 09:07:27,sell,375.7529058,371.29,2018-07-12 10:10:51,371.29,False
2018-07-12 08:05:06,369.71907999999996,371.20092,True,2018-07-12 08:08:07,sell,374.9129292,370.46,2018-07-12 10:12:43,371.71,False
2018-07-12 10:05:01,371.23604,372.72396000000003,True,2018-07-12 10:10:51,buy,367.5236796,371.98,2018-07-12 10:13:24,371.98,False
2018-07-12 08:06:55,369.71907999999996,371.20092,True,2018-07-12 08:08:07,sell,374.9129292,370.46,2018-07-12 10:15:00,372.0,False
2018-07-12 08:19:41,370.28794,371.77205999999995,True,2018-07-12 08:55:35,sell,375.48978059999996,371.03,2018-07-12 10:21:11,371.03,False
2018-07-12 08:34:44,370.48754,371.97246,True,2018-07-12 08:55:35,sell,375.6921846,371.23,2018-07-12 10:21:11,371.23,False
2018-07-12 08:16:57,369.72906,371.21094000000005,True,2018-07-12 08:21:38,sell,374.9230494000001,370.47,2018-07-12 10:24:49,371.01,False
2018-07-12 10:22:40,370.26797999999997,371.75202,True,2018-07-12 10:34:52,sell,375.46954020000004,371.01,2018-07-12 10:36:17,371.01,False
2018-07-12 10:24:49,370.26797999999997,371.75202,True,2018-07-12 10:34:52,sell,375.46954020000004,371.01,2018-07-12 10:36:17,371.01,False
2018-07-12 10:27:09,370.26797999999997,371.75202,True,2018-07-12 10:34:52,sell,375.46954020000004,371.01,2018-07-12 10:36:17,371.01,False
2018-07-12 10:28:37,370.26797999999997,371.75202,True,2018-07-12 10:34:52,sell,375.46954020000004,371.01,2018-07-12 10:36:17,371.01,False
2018-07-12 10:30:52,370.26797999999997,371.75202,True,2018-07-12 10:34:52,sell,375.46954020000004,371.01,2018-07-12 10:36:17,371.01,False
2018-07-12 10:33:01,370.26797999999997,371.75202,True,2018-07-12 10:34:52,sell,375.46954020000004,371.01,2018-07-12 10:36:17,371.01,False
