-58.5626190476196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78.8581250000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-205.677291666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110.590625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110.379375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.7810416666662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256.403125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.48375000000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.4927083333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-6.45770833333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.52604166666606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.420000000000982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134.995416666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-48.887291666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-107.1075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.2458333333352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-129.926458333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.6589583333343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-175.662499999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101.514583333331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-13.6656250000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-31.9154166666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80.7883333333348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.6322916666677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185.629583333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150.041249999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.7212499999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-140.477916666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.0035416666669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-95.1322916666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.9933333333338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197.545833333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.0329166666652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94.8583333333318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-101.349166666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.89895833333321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273.213749999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9304.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-35.9931249999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
