Date,Open,Close,,
2018-04-23 08:00:00,8926.72,8910.14,23,0
2018-04-23 07:00:00,8896,8926.72,23,0
2018-04-23 06:00:00,8874.01,8896,23,0
2018-04-23 05:00:00,8855,8874.01,23,0
2018-04-23 04:00:00,8865.71,8855,23,0
2018-04-23 03:00:00,8843,8865.71,23,0
2018-04-23 02:00:00,8847.63,8843,23,0
2018-04-23 01:00:00,8820,8847.63,23,0
2018-04-23 00:00:00,8795.01,8820,23,0
2018-04-22 23:00:00,8855,8795.01,22,1
2018-04-22 22:00:00,8910,8855,22,0
2018-04-22 21:00:00,8890,8910,22,0
2018-04-22 20:00:00,8880.99,8890,22,0
2018-04-22 19:00:00,8950.85,8880.99,22,0
2018-04-22 18:00:00,8939.41,8950.85,22,0
2018-04-22 17:00:00,8917,8939.41,22,0
2018-04-22 16:00:00,8931.01,8917,22,0
2018-04-22 15:00:00,8974.84,8931.01,22,0
2018-04-22 14:00:00,8875.01,8974.84,22,0
2018-04-22 13:00:00,8857.01,8875.01,22,0
2018-04-22 12:00:00,8928.01,8857.01,22,0
2018-04-22 11:00:00,8949.99,8928.01,22,0
2018-04-22 10:00:00,8909.24,8949.99,22,0
2018-04-22 09:00:00,8935.94,8909.24,22,0
2018-04-22 08:00:00,8866.31,8935.94,22,0
2018-04-22 07:00:00,8886.3,8866.31,22,0
2018-04-22 06:00:00,8850,8886.3,22,0
2018-04-22 05:00:00,8841.71,8850,22,0
2018-04-22 04:00:00,8840.01,8841.71,22,0
2018-04-22 03:00:00,8854.32,8840.01,22,0
2018-04-22 02:00:00,8830.1,8854.32,22,0
2018-04-22 01:00:00,8835,8830.1,22,0
2018-04-22 00:00:00,8915.42,8835,22,0
2018-04-21 23:00:00,8806.83,8915.42,21,1
2018-04-21 22:00:00,8778.82,8806.83,21,0
2018-04-21 21:00:00,8777.1,8778.82,21,0
2018-04-21 20:00:00,8791,8777.1,21,0
2018-04-21 19:00:00,8800,8791,21,0
2018-04-21 18:00:00,8771,8800,21,0
2018-04-21 17:00:00,8786.99,8771,21,0
2018-04-21 16:00:00,8819.12,8786.99,21,0
2018-04-21 15:00:00,8768,8819.12,21,0
2018-04-21 14:00:00,8767.91,8768,21,0
2018-04-21 13:00:00,8761.19,8767.91,21,0
2018-04-21 12:00:00,8711.79,8761.19,21,0
2018-04-21 11:00:00,8712.52,8711.79,21,0
2018-04-21 10:00:00,8715.5,8712.52,21,0
2018-04-21 09:00:00,8803.91,8715.5,21,0
2018-04-21 08:00:00,8881,8803.91,21,0
2018-04-21 07:00:00,8932.48,8881,21,0
2018-04-21 06:00:00,8863.92,8932.48,21,0
2018-04-21 05:00:00,8848.01,8863.92,21,0
2018-04-21 04:00:00,8870.01,8848.01,21,0
2018-04-21 03:00:00,8841,8870.01,21,0
2018-04-21 02:00:00,8821.64,8841,21,0
2018-04-21 01:00:00,8831,8821.64,21,0
2018-04-21 00:00:00,8866.27,8831,21,0
2018-04-20 23:00:00,8844.12,8866.27,20,1
2018-04-20 22:00:00,8515.17,8844.12,20,0
2018-04-20 21:00:00,8529.92,8515.17,20,0
2018-04-20 20:00:00,8524.22,8529.92,20,0
2018-04-20 19:00:00,8504,8524.22,20,0
2018-04-20 18:00:00,8493.74,8504,20,0
2018-04-20 17:00:00,8506.99,8493.74,20,0
2018-04-20 16:00:00,8474,8506.99,20,0
2018-04-20 15:00:00,8501.92,8474,20,0
2018-04-20 14:00:00,8505,8501.92,20,0
2018-04-20 13:00:00,8521.96,8505,20,0
2018-04-20 12:00:00,8516.29,8521.96,20,0
2018-04-20 11:00:00,8489,8516.29,20,0
2018-04-20 10:00:00,8315.36,8489,20,0
2018-04-20 09:00:00,8306.44,8315.36,20,0
2018-04-20 08:00:00,8319.43,8306.44,20,0
2018-04-20 07:00:00,8309,8319.43,20,0
2018-04-20 06:00:00,8276.58,8309,20,0
2018-04-20 05:00:00,8260,8276.58,20,0
2018-04-20 04:00:00,8331.01,8260,20,0
2018-04-20 03:00:00,8330.01,8331.01,20,0
2018-04-20 02:00:00,8362,8330.01,20,0
2018-04-20 01:00:00,8349.96,8362,20,0
2018-04-20 00:00:00,8274,8349.96,20,0
2018-04-19 23:00:00,8259.99,8274,19,1
2018-04-19 22:00:00,8261,8259.99,19,0
2018-04-19 21:00:00,8229.65,8261,19,0
2018-04-19 20:00:00,8248.79,8229.65,19,0
2018-04-19 19:00:00,8263.04,8248.79,19,0
2018-04-19 18:00:00,8259.01,8263.04,19,0
2018-04-19 17:00:00,8240,8259.01,19,0
2018-04-19 16:00:00,8219,8240,19,0
2018-04-19 15:00:00,8224.99,8219,19,0
2018-04-19 14:00:00,8222.99,8224.99,19,0
2018-04-19 13:00:00,8233.1,8222.99,19,0
2018-04-19 12:00:00,8199.96,8233.1,19,0
2018-04-19 11:00:00,8224.21,8199.96,19,0
2018-04-19 10:00:00,8224.21,8224.21,19,0
2018-04-19 09:00:00,8173.9,8224.21,19,0
2018-04-19 08:00:00,8160.11,8173.9,19,0
2018-04-19 07:00:00,8173.98,8160.11,19,0
2018-04-19 06:00:00,8174.5,8173.98,19,0
2018-04-19 05:00:00,8185.22,8174.5,19,0
2018-04-19 04:00:00,8190.01,8185.22,19,0
2018-04-19 03:00:00,8203.11,8190.01,19,0
2018-04-19 02:00:00,8179.79,8203.11,19,0
2018-04-19 01:00:00,8148.44,8179.79,19,0
2018-04-19 00:00:00,8152.05,8148.44,19,0
2018-04-18 23:00:00,8151.54,8152.05,18,1
2018-04-18 22:00:00,8189.19,8151.54,18,0
2018-04-18 21:00:00,8183.01,8189.19,18,0
2018-04-18 20:00:00,8110,8183.01,18,0
2018-04-18 19:00:00,8103.95,8110,18,0
2018-04-18 18:00:00,8096,8103.95,18,0
2018-04-18 17:00:00,8113.85,8096,18,0
2018-04-18 16:00:00,8005.5,8113.85,18,0
2018-04-18 15:00:00,7954.83,8005.5,18,0
2018-04-18 14:00:00,8096.54,7954.83,18,0
2018-04-18 13:00:00,8089.99,8096.54,18,0
2018-04-18 12:00:00,8106,8089.99,18,0
2018-04-18 11:00:00,8092.29,8106,18,0
2018-04-18 10:00:00,8100.01,8092.29,18,0
2018-04-18 09:00:00,8087.02,8100.01,18,0
2018-04-18 08:00:00,8109.62,8087.02,18,0
2018-04-18 07:00:00,8120.1,8109.62,18,0
2018-04-18 06:00:00,7921,8120.1,18,0
2018-04-18 05:00:00,7924.99,7921,18,0
2018-04-18 04:00:00,7935.94,7924.99,18,0
2018-04-18 03:00:00,7912.95,7935.94,18,0
2018-04-18 02:00:00,7930.12,7912.95,18,0
2018-04-18 01:00:00,7909.99,7930.12,18,0
2018-04-18 00:00:00,7892.1,7909.99,18,0
2018-04-17 23:00:00,7898.98,7892.1,17,1
2018-04-17 22:00:00,7908.43,7898.98,17,0
2018-04-17 21:00:00,7912.28,7908.43,17,0
2018-04-17 20:00:00,7880.01,7912.28,17,0
2018-04-17 19:00:00,7954,7880.01,17,0
2018-04-17 18:00:00,8106,7954,17,0
2018-04-17 17:00:00,8113,8106,17,0
2018-04-17 16:00:00,8084.4,8113,17,0
2018-04-17 15:00:00,8104.29,8084.4,17,0
2018-04-17 14:00:00,8091.17,8104.29,17,0
2018-04-17 13:00:00,8097.98,8091.17,17,0
2018-04-17 12:00:00,8109.99,8097.98,17,0
2018-04-17 11:00:00,8094.01,8109.99,17,0
2018-04-17 10:00:00,8144.88,8094.01,17,0
2018-04-17 09:00:00,8139.99,8144.88,17,0
2018-04-17 08:00:00,8122.29,8139.99,17,0
2018-04-17 07:00:00,8014.01,8122.29,17,0
2018-04-17 06:00:00,7974.01,8014.01,17,0
2018-04-17 05:00:00,8009.99,7974.01,17,0
2018-04-17 04:00:00,8025.01,8009.99,17,0
2018-04-17 03:00:00,8026,8025.01,17,0
2018-04-17 02:00:00,8028.88,8026,17,0
2018-04-17 01:00:00,8042.92,8028.88,17,0
2018-04-17 00:00:00,8048.93,8042.92,17,0
2018-04-16 23:00:00,8011.3,8048.93,16,1
2018-04-16 22:00:00,8015,8011.3,16,0
2018-04-16 21:00:00,7978.87,8015,16,0
2018-04-16 20:00:00,7984.99,7978.87,16,0
2018-04-16 19:00:00,8019.99,7984.99,16,0
2018-04-16 18:00:00,8030.99,8019.99,16,0
2018-04-16 17:00:00,7967,8030.99,16,0
2018-04-16 16:00:00,7976.98,7967,16,0
2018-04-16 15:00:00,7973,7976.98,16,0
2018-04-16 14:00:00,7958,7973,16,0
2018-04-16 13:00:00,7952.86,7958,16,0
2018-04-16 12:00:00,8085.99,7952.86,16,0
2018-04-16 11:00:00,8071,8085.99,16,0
2018-04-16 10:00:00,8098.08,8071,16,0
2018-04-16 09:00:00,8127.99,8098.08,16,0
2018-04-16 08:00:00,8106,8127.99,16,0
2018-04-16 07:00:00,8090,8106,16,0
2018-04-16 06:00:00,8050.01,8090,16,0
2018-04-16 05:00:00,8138.78,8050.01,16,0
2018-04-16 04:00:00,8161.69,8138.78,16,0
2018-04-16 03:00:00,8140,8161.69,16,0
2018-04-16 02:00:00,8342.99,8140,16,0
2018-04-16 01:00:00,8380,8342.99,16,0
2018-04-16 00:00:00,8355.25,8380,16,0
2018-04-15 23:00:00,8345.01,8355.25,15,1
2018-04-15 22:00:00,8300,8345.01,15,0
2018-04-15 21:00:00,8300.77,8300,15,0
2018-04-15 20:00:00,8309.6,8300.77,15,0
2018-04-15 19:00:00,8328.92,8309.6,15,0
2018-04-15 18:00:00,8293.63,8328.92,15,0
2018-04-15 17:00:00,8279.99,8293.63,15,0
2018-04-15 16:00:00,8281.01,8279.99,15,0
2018-04-15 15:00:00,8334.99,8281.01,15,0
2018-04-15 14:00:00,8346.01,8334.99,15,0
2018-04-15 13:00:00,8331.01,8346.01,15,0
2018-04-15 12:00:00,8330,8331.01,15,0
2018-04-15 11:00:00,8122.13,8330,15,0
2018-04-15 10:00:00,8113,8122.13,15,0
2018-04-15 09:00:00,8120,8113,15,0
2018-04-15 08:00:00,8088.31,8120,15,0
2018-04-15 07:00:00,8124.16,8088.31,15,0
2018-04-15 06:00:00,8123.37,8124.16,15,0
2018-04-15 05:00:00,8105.15,8123.37,15,0
2018-04-15 04:00:00,8087,8105.15,15,0
2018-04-15 03:00:00,8092.48,8087,15,0
2018-04-15 02:00:00,8107.01,8092.48,15,0
2018-04-15 01:00:00,8071.68,8107.01,15,0
2018-04-15 00:00:00,8003.11,8071.68,15,0
2018-04-14 23:00:00,8056.01,8003.11,14,1
2018-04-14 22:00:00,8051.95,8056.01,14,0
2018-04-14 21:00:00,8080.77,8051.95,14,0
2018-04-14 20:00:00,8026,8080.77,14,0
2018-04-14 19:00:00,8042.51,8026,14,0
2018-04-14 18:00:00,7974.99,8042.51,14,0
2018-04-14 17:00:00,8005,7974.99,14,0
2018-04-14 16:00:00,7965.11,8005,14,0
2018-04-14 15:00:00,7981.74,7965.11,14,0
2018-04-14 14:00:00,7965.03,7981.74,14,0
2018-04-14 13:00:00,7903.99,7965.03,14,0
2018-04-14 12:00:00,7974.95,7903.99,14,0
2018-04-14 11:00:00,7961.99,7974.95,14,0
2018-04-14 10:00:00,8035,7961.99,14,0
2018-04-14 09:00:00,8102.15,8035,14,0
2018-04-14 08:00:00,8129.59,8102.15,14,0
2018-04-14 07:00:00,8008.51,8129.59,14,0
2018-04-14 06:00:00,7963.52,8008.51,14,0
2018-04-14 05:00:00,7974.98,7963.52,14,0
2018-04-14 04:00:00,8034.39,7974.98,14,0
2018-04-14 03:00:00,8027,8034.39,14,0
2018-04-14 02:00:00,8036.97,8027,14,0
2018-04-14 01:00:00,7913,8036.97,14,0
2018-04-14 00:00:00,7893.19,7913,14,0
2018-04-13 23:00:00,7900,7893.19,13,1
2018-04-13 22:00:00,7874.96,7900,13,0
2018-04-13 21:00:00,7897.01,7874.96,13,0
2018-04-13 20:00:00,8096.02,7897.01,13,0
2018-04-13 19:00:00,8114.99,8096.02,13,0
2018-04-13 18:00:00,8125.01,8114.99,13,0
2018-04-13 17:00:00,8131.02,8125.01,13,0
2018-04-13 16:00:00,8131.63,8131.02,13,0
2018-04-13 15:00:00,8112.01,8131.63,13,0
2018-04-13 14:00:00,8098.92,8112.01,13,0
2018-04-13 13:00:00,8203,8098.92,13,0
2018-04-13 12:00:00,8087.01,8203,13,0
2018-04-13 11:00:00,8065,8087.01,13,0
2018-04-13 10:00:00,8059,8065,13,0
2018-04-13 09:00:00,8127.37,8059,13,0
2018-04-13 08:00:00,8074.82,8127.37,13,0
2018-04-13 07:00:00,7819.98,8074.82,13,0
2018-04-13 06:00:00,7794.76,7819.98,13,0
2018-04-13 05:00:00,7814,7794.76,13,0
2018-04-13 04:00:00,7825,7814,13,0
2018-04-13 03:00:00,7875,7825,13,0
2018-04-13 02:00:00,7779.99,7875,13,0
2018-04-13 01:00:00,7893.19,7779.99,13,0
2018-04-13 00:00:00,7916,7893.19,13,0
2018-04-12 23:00:00,7849.99,7916,12,1
2018-04-12 22:00:00,7830.52,7849.99,12,0
2018-04-12 21:00:00,7730,7830.52,12,0
2018-04-12 20:00:00,7683.01,7730,12,0
2018-04-12 19:00:00,7675,7683.01,12,0
2018-04-12 18:00:00,7680,7675,12,0
2018-04-12 17:00:00,7612.02,7680,12,0
2018-04-12 16:00:00,7618,7612.02,12,0
2018-04-12 15:00:00,7644.05,7618,12,0
2018-04-12 14:00:00,7685.7,7644.05,12,0
2018-04-12 13:00:00,7700.99,7685.7,12,0
2018-04-12 12:00:00,7725,7700.99,12,0
2018-04-12 11:00:00,6930.18,7725,12,0
2018-04-12 10:00:00,6850.01,6930.18,12,0
2018-04-12 09:00:00,6843.51,6850.01,12,0
2018-04-12 08:00:00,6829.01,6843.51,12,0
2018-04-12 07:00:00,6786.98,6829.01,12,0
2018-04-12 06:00:00,6937.2,6786.98,12,0
2018-04-12 05:00:00,6960,6937.2,12,0
2018-04-12 04:00:00,6936,6960,12,0
2018-04-12 03:00:00,6939.99,6936,12,0
2018-04-12 02:00:00,6925,6939.99,12,0
2018-04-12 01:00:00,6928,6925,12,0
2018-04-12 00:00:00,6942.99,6928,12,0
2018-04-11 23:00:00,6915,6942.99,11,1
2018-04-11 22:00:00,6898.95,6915,11,0
2018-04-11 21:00:00,6889.92,6898.95,11,0
2018-04-11 20:00:00,6914.47,6889.92,11,0
2018-04-11 19:00:00,6901.48,6914.47,11,0
2018-04-11 18:00:00,6902,6901.48,11,0
2018-04-11 17:00:00,6917.98,6902,11,0
2018-04-11 16:00:00,6929.99,6917.98,11,0
2018-04-11 15:00:00,6938.01,6929.99,11,0
2018-04-11 14:00:00,6932,6938.01,11,0
2018-04-11 13:00:00,6854.91,6932,11,0
2018-04-11 12:00:00,6857.82,6854.91,11,0
2018-04-11 11:00:00,6841.23,6857.82,11,0
2018-04-11 10:00:00,6853.32,6841.23,11,0
2018-04-11 09:00:00,6854,6853.32,11,0
2018-04-11 08:00:00,6844.38,6854,11,0
2018-04-11 07:00:00,6839.99,6844.38,11,0
2018-04-11 06:00:00,6826.72,6839.99,11,0
2018-04-11 05:00:00,6827.98,6826.72,11,0
2018-04-11 04:00:00,6818,6827.98,11,0
2018-04-11 03:00:00,6840,6818,11,0
2018-04-11 02:00:00,6836,6840,11,0
2018-04-11 01:00:00,6837.5,6836,11,0
2018-04-11 00:00:00,6824.99,6837.5,11,0
2018-04-10 23:00:00,6790.99,6824.99,10,1
2018-04-10 22:00:00,6841.52,6790.99,10,0
2018-04-10 21:00:00,6835.98,6841.52,10,0
2018-04-10 20:00:00,6847.36,6835.98,10,0
2018-04-10 19:00:00,6838,6847.36,10,0
2018-04-10 18:00:00,6859.09,6838,10,0
2018-04-10 17:00:00,6837.91,6859.09,10,0
2018-04-10 16:00:00,6821,6837.91,10,0
2018-04-10 15:00:00,6751.23,6821,10,0
2018-04-10 14:00:00,6754.17,6751.23,10,0
2018-04-10 13:00:00,6751.92,6754.17,10,0
2018-04-10 12:00:00,6740,6751.92,10,0
2018-04-10 11:00:00,6720,6740,10,0
2018-04-10 10:00:00,6769.99,6720,10,0
2018-04-10 09:00:00,6734.99,6769.99,10,0
2018-04-10 08:00:00,6725.95,6734.99,10,0
2018-04-10 07:00:00,6705.56,6725.95,10,0
2018-04-10 06:00:00,6757.45,6705.56,10,0
2018-04-10 05:00:00,6760.24,6757.45,10,0
2018-04-10 04:00:00,6789,6760.24,10,0
2018-04-10 03:00:00,6741.35,6789,10,0
2018-04-10 02:00:00,6728.53,6741.35,10,0
2018-04-10 01:00:00,6766.98,6728.53,10,0
2018-04-10 00:00:00,6771.13,6766.98,10,0
2018-04-09 23:00:00,6693,6771.13,9,1
2018-04-09 22:00:00,6713.9,6693,9,0
2018-04-09 21:00:00,6665.67,6713.9,9,0
2018-04-09 20:00:00,6677.5,6665.67,9,0
2018-04-09 19:00:00,6747.58,6677.5,9,0
2018-04-09 18:00:00,6735.52,6747.58,9,0
2018-04-09 17:00:00,6737.67,6735.52,9,0
2018-04-09 16:00:00,6724.01,6737.67,9,0
2018-04-09 15:00:00,6742,6724.01,9,0
2018-04-09 14:00:00,6736.93,6742,9,0
2018-04-09 13:00:00,6749.51,6736.93,9,0
2018-04-09 12:00:00,6755,6749.51,9,0
2018-04-09 11:00:00,6784.99,6755,9,0
2018-04-09 10:00:00,7081.05,6784.99,9,0
2018-04-09 09:00:00,7165.01,7081.05,9,0
2018-04-09 08:00:00,7120.89,7165.01,9,0
2018-04-09 07:00:00,7118,7120.89,9,0
2018-04-09 06:00:00,7103.32,7118,9,0
2018-04-09 05:00:00,7135.13,7103.32,9,0
2018-04-09 04:00:00,7119.99,7135.13,9,0
2018-04-09 03:00:00,7110,7119.99,9,0
2018-04-09 02:00:00,7110.99,7110,9,0
2018-04-09 01:00:00,7055.1,7110.99,9,0
2018-04-09 00:00:00,7020.01,7055.1,9,0
2018-04-08 23:00:00,7020.93,7020.01,8,1
2018-04-08 22:00:00,6991.35,7020.93,8,0
2018-04-08 21:00:00,6957.3,6991.35,8,0
2018-04-08 20:00:00,6989,6957.3,8,0
2018-04-08 19:00:00,6994.01,6989,8,0
2018-04-08 18:00:00,6980,6994.01,8,0
2018-04-08 17:00:00,6990,6980,8,0
2018-04-08 16:00:00,7037.02,6990,8,0
2018-04-08 15:00:00,7030.46,7037.02,8,0
2018-04-08 14:00:00,7059.95,7030.46,8,0
2018-04-08 13:00:00,7080,7059.95,8,0
2018-04-08 12:00:00,7099.97,7080,8,0
2018-04-08 11:00:00,6980.01,7099.97,8,0
2018-04-08 10:00:00,6991.91,6980.01,8,0
2018-04-08 09:00:00,6958.01,6991.91,8,0
2018-04-08 08:00:00,6940.56,6958.01,8,0
2018-04-08 07:00:00,6919,6940.56,8,0
2018-04-08 06:00:00,6944.04,6919,8,0
2018-04-08 05:00:00,6969,6944.04,8,0
2018-04-08 04:00:00,6958.85,6969,8,0
2018-04-08 03:00:00,6936.99,6958.85,8,0
2018-04-08 02:00:00,6942,6936.99,8,0
2018-04-08 01:00:00,6964.36,6942,8,0
2018-04-08 00:00:00,6894.01,6964.36,8,0
2018-04-07 23:00:00,6930.03,6894.01,7,1
2018-04-07 22:00:00,6969.22,6930.03,7,0
2018-04-07 21:00:00,7002.02,6969.22,7,0
2018-04-07 20:00:00,6988,7002.02,7,0
2018-04-07 19:00:00,6981.95,6988,7,0
2018-04-07 18:00:00,7003.99,6981.95,7,0
2018-04-07 17:00:00,7019.97,7003.99,7,0
2018-04-07 16:00:00,7001.01,7019.97,7,0
2018-04-07 15:00:00,6852.75,7001.01,7,0
2018-04-07 14:00:00,6838.44,6852.75,7,0
2018-04-07 13:00:00,6869,6838.44,7,0
2018-04-07 12:00:00,6860.99,6869,7,0
2018-04-07 11:00:00,6862.01,6860.99,7,0
2018-04-07 10:00:00,6857.19,6862.01,7,0
2018-04-07 09:00:00,6875,6857.19,7,0
2018-04-07 08:00:00,6855,6875,7,0
2018-04-07 07:00:00,6862.43,6855,7,0
2018-04-07 06:00:00,6846.01,6862.43,7,0
2018-04-07 05:00:00,6842.4,6846.01,7,0
2018-04-07 04:00:00,6850,6842.4,7,0
2018-04-07 03:00:00,6833,6850,7,0
2018-04-07 02:00:00,6837,6833,7,0
2018-04-07 01:00:00,6639.77,6837,7,0
2018-04-07 00:00:00,6619.01,6639.77,7,0
2018-04-06 23:00:00,6551,6619.01,6,1
2018-04-06 22:00:00,6625,6551,6,0
2018-04-06 21:00:00,6605,6625,6,0
2018-04-06 20:00:00,6620,6605,6,0
2018-04-06 19:00:00,6599,6620,6,0
2018-04-06 18:00:00,6617.52,6599,6,0
2018-04-06 17:00:00,6612.22,6617.52,6,0
2018-04-06 16:00:00,6594.58,6612.22,6,0
2018-04-06 15:00:00,6602.95,6594.58,6,0
2018-04-06 14:00:00,6625.11,6602.95,6,0
2018-04-06 13:00:00,6605.01,6625.11,6,0
2018-04-06 12:00:00,6616.17,6605.01,6,0
2018-04-06 11:00:00,6518.89,6616.17,6,0
2018-04-06 10:00:00,6586.37,6518.89,6,0
2018-04-06 09:00:00,6606.66,6586.37,6,0
2018-04-06 08:00:00,6628.99,6606.66,6,0
2018-04-06 07:00:00,6577.19,6628.99,6,0
2018-04-06 06:00:00,6770.01,6577.19,6,0
2018-04-06 05:00:00,6792.99,6770.01,6,0
2018-04-06 04:00:00,6767.1,6792.99,6,0
2018-04-06 03:00:00,6774.6,6767.1,6,0
2018-04-06 02:00:00,6797.69,6774.6,6,0
2018-04-06 01:00:00,6812,6797.69,6,0
2018-04-06 00:00:00,6785.85,6812,6,0
2018-04-05 23:00:00,6820,6785.85,5,1
2018-04-05 22:00:00,6726.59,6820,5,0
2018-04-05 21:00:00,6753.99,6726.59,5,0
2018-04-05 20:00:00,6767.67,6753.99,5,0
2018-04-05 19:00:00,6694.99,6767.67,5,0
2018-04-05 18:00:00,6704,6694.99,5,0
2018-04-05 17:00:00,6720.82,6704,5,0
2018-04-05 16:00:00,6741.05,6720.82,5,0
2018-04-05 15:00:00,6765.01,6741.05,5,0
2018-04-05 14:00:00,6843,6765.01,5,0
2018-04-05 13:00:00,6669.01,6843,5,0
2018-04-05 12:00:00,6790.64,6669.01,5,0
2018-04-05 11:00:00,6792,6790.64,5,0
2018-04-05 10:00:00,6844,6792,5,0
2018-04-05 09:00:00,6872.12,6844,5,0
2018-04-05 08:00:00,6786,6872.12,5,0
2018-04-05 07:00:00,6747.98,6786,5,0
2018-04-05 06:00:00,6843.02,6747.98,5,0
2018-04-05 05:00:00,6780.02,6843.02,5,0
2018-04-05 04:00:00,6767.46,6780.02,5,0
2018-04-05 03:00:00,6609.99,6767.46,5,0
2018-04-05 02:00:00,6595,6609.99,5,0
2018-04-05 01:00:00,6697.1,6595,5,0
2018-04-05 00:00:00,6791.68,6697.1,5,0
2018-04-04 23:00:00,6756.01,6791.68,4,1
2018-04-04 22:00:00,6824.82,6756.01,4,0
2018-04-04 21:00:00,6832.99,6824.82,4,0
2018-04-04 20:00:00,6856,6832.99,4,0
2018-04-04 19:00:00,6825,6856,4,0
2018-04-04 18:00:00,6845.9,6825,4,0
2018-04-04 17:00:00,6888,6845.9,4,0
2018-04-04 16:00:00,6785.21,6888,4,0
2018-04-04 15:00:00,6864.96,6785.21,4,0
2018-04-04 14:00:00,7072.92,6864.96,4,0
2018-04-04 13:00:00,7061.01,7072.92,4,0
2018-04-04 12:00:00,7067.62,7061.01,4,0
2018-04-04 11:00:00,7095.01,7067.62,4,0
2018-04-04 10:00:00,7085.67,7095.01,4,0
2018-04-04 09:00:00,7299.99,7085.67,4,0
2018-04-04 08:00:00,7321.21,7299.99,4,0
2018-04-04 07:00:00,7352.69,7321.21,4,0
2018-04-04 06:00:00,7357,7352.69,4,0
2018-04-04 05:00:00,7299.91,7357,4,0
2018-04-04 04:00:00,7291.99,7299.91,4,0
2018-04-04 03:00:00,7296.35,7291.99,4,0
2018-04-04 02:00:00,7334,7296.35,4,0
2018-04-04 01:00:00,7407.8,7334,4,0
2018-04-04 00:00:00,7424.9,7407.8,4,0
2018-04-03 23:00:00,7392.48,7424.9,3,1
2018-04-03 22:00:00,7429.46,7392.48,3,0
2018-04-03 21:00:00,7399.01,7429.46,3,0
2018-04-03 20:00:00,7463.18,7399.01,3,0
2018-04-03 19:00:00,7465.46,7463.18,3,0
2018-04-03 18:00:00,7425,7465.46,3,0
2018-04-03 17:00:00,7403,7425,3,0
2018-04-03 16:00:00,7390,7403,3,0
2018-04-03 15:00:00,7352.99,7390,3,0
2018-04-03 14:00:00,7336.06,7352.99,3,0
2018-04-03 13:00:00,7367.62,7336.06,3,0
2018-04-03 12:00:00,7307.01,7367.62,3,0
2018-04-03 11:00:00,7313.62,7307.01,3,0
2018-04-03 10:00:00,7363.77,7313.62,3,0
2018-04-03 09:00:00,7339.99,7363.77,3,0
2018-04-03 08:00:00,7410.54,7339.99,3,0
2018-04-03 07:00:00,7345.05,7410.54,3,0
2018-04-03 06:00:00,7337,7345.05,3,0
2018-04-03 05:00:00,7370,7337,3,0
2018-04-03 04:00:00,7194,7370,3,0
2018-04-03 03:00:00,7206.56,7194,3,0
2018-04-03 02:00:00,7034.01,7206.56,3,0
2018-04-03 01:00:00,7030,7034.01,3,0
2018-04-03 00:00:00,7045.01,7030,3,0
2018-04-02 23:00:00,7032.35,7045.01,2,1
2018-04-02 22:00:00,6975.01,7032.35,2,0
2018-04-02 21:00:00,6922.99,6975.01,2,0
2018-04-02 20:00:00,6979.99,6922.99,2,0
2018-04-02 19:00:00,6967.91,6979.99,2,0
2018-04-02 18:00:00,6981.17,6967.91,2,0
2018-04-02 17:00:00,7013,6981.17,2,0
2018-04-02 16:00:00,7030,7013,2,0
2018-04-02 15:00:00,6920,7030,2,0
2018-04-02 14:00:00,7013.95,6920,2,0
2018-04-02 13:00:00,7010.01,7013.95,2,0
2018-04-02 12:00:00,7036.99,7010.01,2,0
2018-04-02 11:00:00,7064.71,7036.99,2,0
2018-04-02 10:00:00,7050,7064.71,2,0
2018-04-02 09:00:00,7059.99,7050,2,0
2018-04-02 08:00:00,7059.99,7059.99,2,0
2018-04-02 07:00:00,6895,7059.99,2,0
2018-04-02 06:00:00,6893,6895,2,0
2018-04-02 05:00:00,6884.99,6893,2,0
2018-04-02 04:00:00,6992.01,6884.99,2,0
2018-04-02 03:00:00,6978,6992.01,2,0
2018-04-02 02:00:00,6939,6978,2,0
2018-04-02 01:00:00,6985,6939,2,0
2018-04-02 00:00:00,6816.01,6985,2,0
2018-04-01 23:00:00,6816.05,6816.01,1,1
2018-04-01 22:00:00,6828.35,6816.05,1,0
2018-04-01 21:00:00,6887.79,6828.35,1,0
2018-04-01 20:00:00,6910,6887.79,1,0
2018-04-01 19:00:00,6827.99,6910,1,0
2018-04-01 18:00:00,6831.75,6827.99,1,0
2018-04-01 17:00:00,6805.01,6831.75,1,0
2018-04-01 16:00:00,6450.01,6805.01,1,0
2018-04-01 15:00:00,6513,6450.01,1,0
2018-04-01 14:00:00,6570,6513,1,0
2018-04-01 13:00:00,6709.7,6570,1,0
2018-04-01 12:00:00,6700.01,6709.7,1,0
2018-04-01 11:00:00,6718,6700.01,1,0
2018-04-01 10:00:00,6743.65,6718,1,0
2018-04-01 09:00:00,6716,6743.65,1,0
2018-04-01 08:00:00,6720,6716,1,0
2018-04-01 07:00:00,6852,6720,1,0
2018-04-01 06:00:00,6935,6852,1,0
2018-04-01 05:00:00,6938.72,6935,1,0
2018-04-01 04:00:00,6934,6938.72,1,0
2018-04-01 03:00:00,6931,6934,1,0
2018-04-01 02:00:00,7003.56,6931,1,0
2018-04-01 01:00:00,6991.89,7003.56,1,0
2018-04-01 00:00:00,6928.5,6991.89,1,0
2018-03-31 23:00:00,6952.5,6928.5,31,1
2018-03-31 22:00:00,6929.99,6952.5,31,0
