2018-06-20 03-AM,6611.505
2018-06-20 02-AM,6617.495
2018-06-20 01-AM,6647.595
2018-06-20 12-AM,6703.305
2018-06-19 11-PM,6730.675
2018-06-19 10-PM,6720.97
2018-06-19 09-PM,6706.325
2018-06-19 08-PM,6719.93
2018-06-19 07-PM,6730.11
2018-06-19 06-PM,6718.01
2018-06-19 05-PM,6717.5
2018-06-19 04-PM,6732.64
2018-06-19 03-PM,6747.64
2018-06-19 02-PM,6750.495
2018-06-19 01-PM,6760.31
2018-06-19 12-PM,6744.315
2018-06-19 11-AM,6716.89
2018-06-19 10-AM,6710.49
2018-06-19 09-AM,6702.78
2018-06-19 08-AM,6698.61
2018-06-19 07-AM,6693.88
2018-06-19 06-AM,6696.09
2018-06-19 05-AM,6707.65
2018-06-19 04-AM,6699
2018-06-19 03-AM,6687.485
2018-06-19 02-AM,6697.99
2018-06-19 01-AM,6712.75
2018-06-19 12-AM,6711.76
2018-06-18 11-PM,6706.605
2018-06-18 10-PM,6709.1
2018-06-18 09-PM,6719.005
2018-06-18 08-PM,6711.115
2018-06-18 07-PM,6712.195
2018-06-18 06-PM,6726.005
2018-06-18 05-PM,6685.42
2018-06-18 04-PM,6553.45
2018-06-18 03-PM,6458.27
2018-06-18 02-PM,6445.25
2018-06-18 01-PM,6432.135
2018-06-18 12-PM,6425.185
2018-06-18 11-AM,6426.485
2018-06-18 10-AM,6442.84
2018-06-18 09-AM,6458.6
2018-06-18 08-AM,6451.26
2018-06-18 07-AM,6438.5
2018-06-18 06-AM,6431.8
2018-06-18 05-AM,6416.12
2018-06-18 04-AM,6409.325
2018-06-18 03-AM,6423.5
2018-06-18 02-AM,6431.99
2018-06-18 01-AM,6416.295
2018-06-18 12-AM,6424.88
2018-06-17 11-PM,6467.07
2018-06-17 10-PM,6489.99
2018-06-17 09-PM,6495.16
2018-06-17 08-PM,6507.45
2018-06-17 07-PM,6511.275
2018-06-17 06-PM,6501.985
2018-06-17 05-PM,6501.7
2018-06-17 04-PM,6510.9
2018-06-17 03-PM,6497.88
2018-06-17 02-PM,6481.26
2018-06-17 01-PM,6469.86
2018-06-17 12-PM,6482.37
2018-06-17 11-AM,6515.36
2018-06-17 10-AM,6522.98
2018-06-17 09-AM,6516.4
2018-06-17 08-AM,6517.295
2018-06-17 07-AM,6515.605
2018-06-17 06-AM,6507.505
2018-06-17 05-AM,6518.765
2018-06-17 04-AM,6530.2
2018-06-17 03-AM,6526.095
2018-06-17 02-AM,6519.655
2018-06-17 01-AM,6513.445
2018-06-17 12-AM,6495.59
2018-06-16 11-PM,6508.405
2018-06-16 10-PM,6528.76
2018-06-16 09-PM,6522.505
2018-06-16 08-PM,6508.99
2018-06-16 07-PM,6503.825
2018-06-16 06-PM,6518.46
2018-06-16 05-PM,6523.955
2018-06-16 04-PM,6442.245
2018-06-16 03-PM,6389.465
2018-06-16 02-PM,6410.37
2018-06-16 01-PM,6421.425
2018-06-16 12-PM,6446.11
2018-06-16 11-AM,6462.85
2018-06-16 10-AM,6466.345
2018-06-16 09-AM,6457.495
2018-06-16 08-AM,6455.995
2018-06-16 07-AM,6460.69
2018-06-16 06-AM,6461.055
2018-06-16 05-AM,6444.86
2018-06-16 04-AM,6424.105
2018-06-16 03-AM,6436.39
2018-06-16 02-AM,6451.545
2018-06-16 01-AM,6422.76
2018-06-16 12-AM,6394.11
2018-06-15 11-PM,6396.86
2018-06-15 10-PM,6439.195
2018-06-15 09-PM,6487.595
2018-06-15 08-PM,6524.86
2018-06-15 07-PM,6552.09
2018-06-15 06-PM,6548.385
2018-06-15 05-PM,6555.515
2018-06-15 04-PM,6559.71
2018-06-15 03-PM,6545.705
2018-06-15 02-PM,6524.05
2018-06-15 01-PM,6506.54
2018-06-15 12-PM,6519.62
2018-06-15 11-AM,6559.09
2018-06-15 10-AM,6584.12
2018-06-15 09-AM,6586.66
2018-06-15 08-AM,6585.005
2018-06-15 07-AM,6579.53
2018-06-15 06-AM,6577.035
2018-06-15 05-AM,6570.505
2018-06-15 04-AM,6582.56
2018-06-15 03-AM,6596.525
2018-06-15 02-AM,6592.675
2018-06-15 01-AM,6606.21
2018-06-15 12-AM,6629.245
2018-06-14 11-PM,6630.145
2018-06-14 10-PM,6639.9
2018-06-14 09-PM,6660.255
2018-06-14 08-PM,6657.25
2018-06-14 07-PM,6650.995
2018-06-14 06-PM,6631.09
2018-06-14 05-PM,6569.2
2018-06-14 04-PM,6433.11
2018-06-14 03-PM,6377.49
2018-06-14 02-PM,6395.255
2018-06-14 01-PM,6427.335
2018-06-14 12-PM,6502.075
2018-06-14 11-AM,6505.915
2018-06-14 10-AM,6490.635
2018-06-14 09-AM,6489.725
2018-06-14 08-AM,6480
2018-06-14 07-AM,6478.495
2018-06-14 06-AM,6478.88
2018-06-14 05-AM,6475.47
2018-06-14 04-AM,6485.315
2018-06-14 03-AM,6484.38
2018-06-14 02-AM,6395.15
2018-06-14 01-AM,6298.665
2018-06-14 12-AM,6291.325
2018-06-13 11-PM,6315.79
2018-06-13 10-PM,6303.475
2018-06-13 09-PM,6265.23
2018-06-13 08-PM,6266.88
2018-06-13 07-PM,6304
2018-06-13 06-PM,6325.53
2018-06-13 05-PM,6302.12
2018-06-13 04-PM,6328.095
2018-06-13 03-PM,6404.475
2018-06-13 02-PM,6444.04
2018-06-13 01-PM,6458.595
2018-06-13 12-PM,6457.035
2018-06-13 11-AM,6444.955
2018-06-13 10-AM,6421.955
2018-06-13 09-AM,6467.56
2018-06-13 08-AM,6535.975
2018-06-13 07-AM,6558.79
2018-06-13 06-AM,6570.925
2018-06-13 05-AM,6578.28
2018-06-13 04-AM,6571.97
2018-06-13 03-AM,6556.75
2018-06-13 02-AM,6557.7
2018-06-13 01-AM,6555.7
2018-06-13 12-AM,6550
2018-06-12 11-PM,6539.995
2018-06-12 10-PM,6539.405
2018-06-12 09-PM,6540.675
2018-06-12 08-PM,6523.775
2018-06-12 07-PM,6598.2
2018-06-12 06-PM,6705.885
2018-06-12 05-PM,6733.005
2018-06-12 04-PM,6752.735
2018-06-12 03-PM,6762.42
2018-06-12 02-PM,6749.995
2018-06-12 01-PM,6736.44
2018-06-12 12-PM,6786.445
2018-06-12 11-AM,6842.65
2018-06-12 10-AM,6846.195
2018-06-12 09-AM,6849.93
2018-06-12 08-AM,6842.07
2018-06-12 07-AM,6834.785
2018-06-12 06-AM,6841.3
2018-06-12 05-AM,6836.705
2018-06-12 04-AM,6823.43
2018-06-12 03-AM,6843.14
2018-06-12 02-AM,6863.215
2018-06-12 01-AM,6853.5
2018-06-12 12-AM,6865
2018-06-11 11-PM,6835.49
2018-06-11 10-PM,6781.985
2018-06-11 09-PM,6767.765
2018-06-11 08-PM,6763.275
2018-06-11 07-PM,6760.005
2018-06-11 06-PM,6738.405
2018-06-11 05-PM,6729.91
2018-06-11 04-PM,6726.5
2018-06-11 03-PM,6717.49
2018-06-11 02-PM,6736.755
2018-06-11 01-PM,6760.405
2018-06-11 12-PM,6778.045
2018-06-11 11-AM,6781.27
2018-06-11 10-AM,6773.27
2018-06-11 09-AM,6784.685
2018-06-11 08-AM,6733.28
2018-06-11 07-AM,6720.205
2018-06-11 06-AM,6762.715
2018-06-11 05-AM,6778.53
2018-06-11 04-AM,6793.71
2018-06-11 03-AM,6790.58
2018-06-11 02-AM,6779.61
2018-06-11 01-AM,6746.91
2018-06-11 12-AM,6750.35
2018-06-10 11-PM,6729.15
2018-06-10 10-PM,6723.385
2018-06-10 09-PM,6739.32
2018-06-10 08-PM,6793.93
2018-06-10 07-PM,6813.51
2018-06-10 06-PM,6757.48
2018-06-10 05-PM,6981.975
2018-06-10 04-PM,7222.5
2018-06-10 03-PM,7238.5
2018-06-10 02-PM,7259.56
2018-06-10 01-PM,7258.46
2018-06-10 12-PM,7236.4
2018-06-10 11-AM,7241.285
2018-06-10 10-AM,7245.36
2018-06-10 09-AM,7232.575
2018-06-10 08-AM,7215.7
2018-06-10 07-AM,7264.6
2018-06-10 06-AM,7312.595
2018-06-10 05-AM,7297.69
2018-06-10 04-AM,7281.19
2018-06-10 03-AM,7299.86
2018-06-10 02-AM,7327.17
2018-06-10 01-AM,7303.535
2018-06-10 12-AM,7388.235
2018-06-09 11-PM,7547.195
2018-06-09 10-PM,7607.515
2018-06-09 09-PM,7623.52
2018-06-09 08-PM,7620.98
2018-06-09 07-PM,7609.44
2018-06-09 06-PM,7602.96
2018-06-09 05-PM,7589.06
2018-06-09 04-PM,7599.405
2018-06-09 03-PM,7607.35
2018-06-09 02-PM,7594.285
2018-06-09 01-PM,7599.275
2018-06-09 12-PM,7617.825
2018-06-09 11-AM,7640.335
2018-06-09 10-AM,7644.325
2018-06-09 09-AM,7631.825
2018-06-09 08-AM,7638.215
2018-06-09 07-AM,7656.965
2018-06-09 06-AM,7661.7
2018-06-09 05-AM,7660.845
2018-06-09 04-AM,7660.295
2018-06-09 03-AM,7665.78
2018-06-09 02-AM,7660.885
2018-06-09 01-AM,7639.235
2018-06-09 12-AM,7623.635
2018-06-08 11-PM,7627.95
2018-06-08 10-PM,7643.23
2018-06-08 09-PM,7648.09
2018-06-08 08-PM,7642.335
2018-06-08 07-PM,7641.17
2018-06-08 06-PM,7647.245
2018-06-08 05-PM,7651.115
2018-06-08 04-PM,7644.1
2018-06-08 03-PM,7611.99
2018-06-08 02-PM,7585.49
2018-06-08 01-PM,7567.32
2018-06-08 12-PM,7555.84
2018-06-08 11-AM,7565.19
2018-06-08 10-AM,7600.485
2018-06-08 09-AM,7633.435
2018-06-08 08-AM,7633.08
2018-06-08 07-AM,7637.005
2018-06-08 06-AM,7639.475
2018-06-08 05-AM,7634.17
2018-06-08 04-AM,7636.27
2018-06-08 03-AM,7648.005
2018-06-08 02-AM,7664.24
2018-06-08 01-AM,7677.755
2018-06-08 12-AM,7684.47
2018-06-07 11-PM,7670.755
2018-06-07 10-PM,7656.925
2018-06-07 09-PM,7659.135
2018-06-07 08-PM,7675.505
2018-06-07 07-PM,7692.51
2018-06-07 06-PM,7695.015
2018-06-07 05-PM,7700.01
2018-06-07 04-PM,7694.425
2018-06-07 03-PM,7680.2
2018-06-07 02-PM,7685.665
2018-06-07 01-PM,7696.6
2018-06-07 12-PM,7687.215
2018-06-07 11-AM,7678.125
2018-06-07 10-AM,7688.905
2018-06-07 09-AM,7690.775
2018-06-07 08-AM,7694.49
2018-06-07 07-AM,7702.34
2018-06-07 06-AM,7701.84
2018-06-07 05-AM,7709.205
2018-06-07 04-AM,7720.705
2018-06-07 03-AM,7717.505
2018-06-07 02-AM,7712.405
2018-06-07 01-AM,7716.635
2018-06-07 12-AM,7685.735
2018-06-06 11-PM,7657.49
